y1,y2,x1,x2
0,1,-0.4149102897454821,0.12927408555314432
1,1,1.3968785942072024,0.25632285192604226
0,1,-2.291541435924545,1.8908839571454659
0,1,0.20754937001462243,-0.4141514587504543
1,0,0.6375522473672047,-0.2966701301149794
0,1,-0.7853228214531378,-0.6852032176792625
1,0,0.5330629679839038,-0.4056091677505235
1,0,0.008700337596369734,-1.108993089237798
1,0,2.1762916131820536,0.3039405395107757
0,1,-0.8708179219228301,-0.1353355744845598
1,0,2.754950703688033,-0.2602099131760246
0,1,-1.1878176372455835,-0.7232944563887148
0,1,0.14795256256751022,1.809865775250201
0,1,-2.4893045191124354,0.5418359852990002
1,1,1.8146186556014363,-0.3059962571939987
1,0,0.7134629703444786,-2.5498229265221886
1,0,0.33777762388935006,-0.10476476898098021
0,1,-0.4840547403676123,1.1095898795109846
1,0,-0.20824892406239182,-1.9883954568685334
1,0,0.16136860443285883,-1.0632571600969045
0,1,-0.9346566956622543,-0.277418087378725
0,0,-0.8835701496625932,-0.8110700836041133
0,0,-0.35347289032438806,-1.118518252018628
1,1,1.2023375629703132,0.5817969376771013
0,1,-0.4804598511005938,-0.7157989882640896
0,1,-0.32034684893648635,0.21914045970518936
1,0,1.0754526150703185,-0.8666247899648021
0,1,-1.1232883818530974,0.1844059002716137
1,0,-0.24878682720363182,-0.15236222666398513
0,0,-0.8946232656283383,-0.6181617653665942
1,0,-0.6591789191526567,-0.04275621912832621
1,0,-0.41021147842528194,-0.8813596787095307
1,0,0.3622776458558384,-0.45167260450060814
0,1,-0.35285114028145564,1.2886914368070799
0,0,-1.4688389763357226,-0.8485932634399779
0,1,-0.2584950728731988,-0.7016838400220259
1,0,0.5778801213760365,-0.39088432717576044
0,1,-0.4158905988155345,1.3175231202087283
0,1,0.29083298830340704,0.17636097685726781
0,1,-0.7018452090508519,0.8027786712641876
1,1,1.20992528667335,1.2099071337651832
1,1,0.2264256699103577,0.9175670711391949
0,1,0.21838081119427613,0.27443303605528235
0,0,-0.8318198015149438,-0.8468781520814959
1,0,0.013713550430456745,0.5017062453013788
0,1,1.232182873801783,1.5007242859222034
1,1,0.4084196604431686,0.7340109688013825
0,1,-1.3399320345286914,-0.45621233960011476
0,1,0.6173710280635866,-0.3723676305278855
0,0,-0.3519767113166622,-2.0209891588648494
1,1,1.3823405927159262,1.4250179721505902
0,1,0.3698925488008847,1.3509646742938706
0,1,-0.9589174148551685,-0.0372658768046394
0,1,-0.18939864914250568,-0.09149046014691808
0,1,-0.4259595031157103,1.7169688317769054
1,1,1.0740658837453616,-0.05388990204259915
1,1,0.69369623274954,1.3063387372894375
0,0,-1.377588928521839,-0.4103458382487374
1,1,-0.3634012212017063,0.5864855145896576
0,0,0.39821862799878904,-0.7379955843849132
0,1,-1.115102128282231,-0.43039787238772
1,0,0.04498922680552841,-0.20944881945556018
1,0,0.11281283002926089,-1.6217683016907392
0,0,-0.614346522885885,-1.391793985976205
0,1,0.6528035395120724,0.22240530290160793
0,1,-0.9444600470404726,0.701147383004328
1,1,1.3680414019500455,0.9705856151020134
1,1,0.7581155919704221,0.9928800366422946
1,0,1.6404800101207595,-0.4293893611104151
1,1,0.8616217032046867,-0.10493632924976172
0,1,-1.0200233584346974,-0.3526408113983864
0,1,-0.12380496635029875,-0.7408620348640155
0,1,-2.164487331202315,-1.3758582301638524
1,1,1.3093055107157552,1.499652262544139
0,1,0.2009798419113397,1.519255552916879
1,0,-0.11398986570896491,-0.49802616419551404
1,0,0.38386879435249266,0.26184600728971924
0,0,-1.0028259655078497,-0.975934562793935
0,0,-0.6887577127057242,-1.3046223247377702
1,0,0.7873332129949516,-1.0057751695887955
0,1,-0.49852956968710593,0.9283469430424531
0,1,-0.06206081325332515,0.4738613787064589
1,0,1.2524309242839569,-0.16853455437056009
0,1,-0.06330427027494907,0.925236569581358
0,1,-0.7994953903579342,2.47953430249122
0,1,0.3913750343747439,-0.1500289177219981
0,1,0.5735116283210414,0.11272980373561643
1,1,0.7563148078955125,0.13056412126302333
1,0,1.7459228692977256,-1.4450275597581066
0,0,0.5704231865485434,-1.31805644435399
0,1,-1.0309711911654338,0.3744866802574045
0,1,-0.6784035456109366,-0.8290029220533836
0,0,-1.0478400615861005,-0.2947307587498695
0,1,-0.7677814173783636,1.3938100116450562
0,1,-0.6872374796142832,0.47473284062620114
0,1,-1.416579078236687,0.9351742931494039
1,1,1.4506624600779827,-0.3596216495379543
1,0,0.46520893009420466,0.4239101438364433
1,1,0.9256234320137003,1.5158170024615407
1,0,1.5030328313859378,-1.5946874091201113
0,0,-0.5676220759997556,-0.7964883552545214
0,1,-0.3022590921943462,0.769079905502061
1,0,0.5710251448963974,-0.557582890302516
0,1,0.9373370601667527,1.2476918064398672
0,1,0.2439031025757023,1.0416748720723754
0,0,-0.4198201674196147,-0.7370788054727104
1,0,0.9464932484127674,-0.09749110486151748
1,0,1.3337222585104616,-1.0035545130364223
0,1,-0.2740418154434294,1.9813106621789305
1,1,0.28197889260054804,1.9784510982503924
1,1,0.7002493696523688,0.27956358945456783
1,0,0.29791597969743044,-1.356686042111126
0,1,-0.17174801233807205,1.5911813466890616
1,1,1.3526671356906126,0.8450299764237812
1,0,0.34409783173750214,-1.0455035804838162
0,1,-0.2607990843796737,2.2140259288173514
0,1,-0.3328286089537123,0.8076724855605721
0,0,-1.4435658684691623,-1.8465209753544745
0,1,-1.7822257464217646,1.3340492068644827
1,0,1.7561696728754137,-0.2639340103026276
1,1,1.4034480762986723,0.4408543279212869
1,0,0.24106464436197414,-0.4345380515279286
0,1,-1.3447240665384292,-0.04094090018228791
0,0,-0.41606932606862196,0.5974983974061417
1,0,0.07068004564573806,0.04352725084698859
1,0,-0.33975590078303647,0.11593292321365097
1,0,2.010145054645497,-1.9756214849580525
0,1,-0.16941635122545362,-0.11058057118772123
1,0,1.6121828414878157,-0.1783374435986481
1,0,0.40127036814417777,-0.9497624048425913
0,1,-0.8282518133482073,0.09665393771622931
1,0,1.2464206832220412,-0.875372664051902
1,0,0.7357748289785525,-1.58800018463166
0,0,-0.349467420858665,-0.8857248397593548
1,0,0.171631750759452,-1.71861532093679
1,1,1.0349386883534943,0.6985381132578441
1,0,0.9178811947980443,-0.5234353929989471
0,0,-0.37171105464091636,-0.7318063961894415
1,1,0.44216701756166527,1.4806405315553457
1,1,1.0057468313044513,-0.006783518148376606
1,0,0.9751595167462498,-0.48608694676601544
1,0,1.2197803964707024,-0.014512810283634462
0,1,-0.5239323870349578,0.8559399208303633
0,0,-0.6707924767666096,-0.8234663520933206
0,1,-0.5942451045176748,-0.008312635183322965
0,1,-0.13984225481736867,-0.6741098578469197
1,1,0.6632365429552579,0.918022373792798
1,0,0.8000169633978903,-0.8046838217329393
1,0,0.1910674985012446,-1.430783152274484
0,1,-1.8456132592864425,0.6809130165746979
0,1,-1.1932399782183083,1.1045707730826895
1,1,0.9023968241813989,0.8554352975728148
1,0,0.01571257990690493,-1.3197446275104048
1,1,0.7155076174918483,1.4880493357342266
0,1,-0.8079823478596078,-0.09912216427527246
1,1,0.08470349602155622,-0.37377377759327174
0,1,-2.3116034950158357,0.7091660753312466
1,0,0.4546894946023589,-1.5436809771402429
0,1,-1.2420691316971695,0.4048329491869842
1,0,0.10327116575169532,0.19744172092018805
0,1,-0.538830573980098,-0.6503828589367031
1,0,0.2622347066890619,-0.32686911854045214
1,0,0.40676788197987984,-1.4988339464222482
1,0,0.9474062152375962,-0.9632244349958246
1,0,-0.39948838436613016,-0.6814614849835208
0,1,-0.11040178404447024,0.4879867356805321
1,0,1.2503576139804664,-1.7474287785486684
0,1,0.10471389395761738,0.6828360496722626
0,1,-0.7842094607702367,1.1891034432309442
1,0,0.40458510260348823,-1.0384654725522953
0,0,-0.5951465622517468,-0.8719664989591092
0,1,-1.0037936270384271,0.6656609751415175
1,1,1.0665632120689066,1.0057050713682452
1,0,0.32113483004673427,-1.1943848628008036
0,1,-0.31631538948579246,-0.9210753850112616
1,0,0.9608782864520105,-0.9315082794126063
1,0,0.9190084747463225,-1.4646355706591119
0,1,-0.1490237791595601,0.9466994508992939
1,0,-0.27526180500518993,-1.0336520099763236
0,1,0.10286766729493027,-0.020308902566848034
0,1,-2.0900488392555423,-0.14915053493358912
0,1,-0.33411490773528857,1.190892759309599
0,1,-0.7998875001322305,0.3020735630011933
1,0,1.8111988945807573,-0.6491115974653733
1,0,-0.46817299693482045,-0.9397795078156891
0,1,-0.8261728006596203,-0.783247827350883
0,1,0.3020830011850291,0.4011898234143119
0,1,-0.7545314061826666,-0.4529815661487087
1,0,0.02230692155893484,-0.40562814301450806
1,1,0.6427050449101249,2.276266203383327
1,0,0.32017255661372496,-2.104237624380077
0,1,0.5378641952828319,1.1062110535299043
1,0,0.05817349636387435,-0.6161778741962216
0,0,-1.6204923782140161,-0.045270014492551594
0,1,-0.6273751026891079,-0.46659751660996274
0,1,0.16498606382795772,1.6942567937033257
1,1,1.3641893397196143,0.6536868942271216
1,1,0.7131937406770976,-0.21700955922262458
1,0,0.9298920627692151,-0.6219575809516725
1,0,0.13075597289314286,-2.3019115191721187
1,0,-0.4327656617288141,-0.6223768662055206
1,0,0.15481400353762603,-0.4173622223315669
0,0,-1.5682570778585918,-2.212554558822926
0,1,-1.0283201088363032,0.9814927325071034
1,1,1.2256996196968135,1.1758286326422196
0,1,-0.9218608998577583,-0.3449870117468427
0,1,-0.8379942629249818,1.531392599522024
0,1,-2.184275315160463,1.453381558800843
0,1,0.10998036826238072,0.03617269638118099
1,0,0.9532022086192569,-1.1026695076506925
0,1,0.24270005246033174,-0.3433590221570706
0,0,-0.7401259937197877,-1.7233694562356758
0,1,-0.2551018473352092,1.3220806776676517
1,1,2.8933065415901673,1.5649230703043144
0,1,-0.4516246843927322,0.21898193861617835
0,1,-1.2592750080741046,-0.07189909010628381
1,0,0.06585742175161778,0.25411694576828286
0,1,-1.530080159167676,-0.264958199979791
0,1,-1.3221132967474458,-0.6892673001827546
0,1,-0.8555992946472152,-0.15597362258770514
0,1,-2.7414378570874827,1.1205599559614743
1,0,0.8365481341958474,-0.9085931990418717
1,0,1.8147735907108868,-2.473447135484703
1,1,0.9092815796196299,0.40035108677221337
1,1,0.48223667779643303,1.3708148011768726
1,0,-0.11592547212504974,-1.4306719578300071
1,0,2.3522696611139615,-0.7720299235718459
1,0,-0.4130684051846524,-0.613392854291965
1,1,1.7518069125908406,0.5711006187690114
0,0,-0.4665647727923429,-0.9461244854637255
1,1,1.6388645398113808,0.36355355302395226
1,1,0.838416833725801,0.45939670954654405
1,1,0.9863691650995451,1.2445552501032797
0,0,-0.828666957280929,-1.5174857603654062
0,1,-2.719750686034672,-0.31612581295088404
0,1,0.6910373692289034,1.666719025466146
1,1,0.36452088495272167,0.4740440759377489
0,1,-0.8045983746020309,-0.08799194350867424
0,1,-1.5664415505141105,-0.2656772135611221
1,0,1.649591012842185,-1.0699323772859068
1,1,1.6226688735499657,0.05510618035536131
0,0,-1.144260630149946,-0.751698468744063
0,1,-0.7738339256784129,-0.3326926267295741
0,1,0.9516153088736813,0.5765796958180649
0,0,-0.9070770190601317,-1.0011532774357195
0,0,-0.633839745981043,-1.1383091070336648
0,1,-0.6243238817204101,0.9833999892450335
0,0,-1.2003900083762618,-1.8192744634383338
0,1,-0.1549316308595743,0.5024370363022466
0,1,0.05178719545813814,2.5738979319563144
0,1,0.23821779523410228,2.185315641319684
1,0,2.0774244263268073,-3.2899727783191404
1,0,0.38513033556169024,-0.13997959889128192
1,0,1.5202085223909034,-0.6725811399690872
1,0,0.279160087363576,-1.37088141222024
0,1,0.030388119202010223,1.3215487110510566
0,1,0.08191889059664045,0.2732067265363853
0,1,-0.43331830066993154,0.6226342965783801
1,1,1.5847506288108812,1.6992078241286142
